"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MAFA",1.53434198057237e-30,-0.633904635668355,0.027,0.175,2.43315951279166e-26
"CLDN1",1.78070679534989e-30,-0.385975132950405,0.003,0.137,2.82384483606586e-26
"MAFB",2.04781870657654e-30,-0.862447591216657,0.252,0.427,3.24743090488908e-26
"PLIN3",2.55892714443721e-30,-0.429115550078653,0.149,0.33,4.05794666564853e-26
"SLC22A17",3.25843036013744e-30,0.283016190278052,0.663,0.452,5.16721886510595e-26
"OSMR",4.2897354536117e-30,-0.256047653471999,0.001,0.132,6.80266248233743e-26
"SURF4",6.13587009648963e-30,-0.629243864735574,0.588,0.698,9.73026279901325e-26
"RPLP2",6.43472478709959e-30,-0.27847218455464,1,0.999,1.02041865673825e-25
"MAP2",6.64335095691676e-30,0.313843939297825,0.438,0.264,1.05350259474786e-25
"CTRC",6.90693864879205e-30,-1.98623541006255,0.035,0.18,1.09530233092544e-25
"TKT",7.03171344324449e-30,-0.486444115095047,0.486,0.628,1.11508911782971e-25
"MAP1LC3A",7.41175820347713e-30,0.32002197056716,0.47,0.294,1.1753566159074e-25
"AES",8.71498210240431e-30,0.379355237117444,0.873,0.747,1.38202186179927e-25
"KLK1",1.00503452535844e-29,-0.959304545925751,0.015,0.152,1.59378375031341e-25
"CRMP1",1.32731542750237e-29,0.261132180786701,0.328,0.173,2.10485680493325e-25
"ZYX",1.41727159307763e-29,-0.441340370129862,0.146,0.319,2.24750929230251e-25
"PAPPA2",1.73251874486711e-29,0.452402429077843,0.327,0.174,2.74742822561027e-25
"FGFR1",1.94790129277741e-29,0.378280721217552,0.574,0.401,3.08898187008641e-25
"HLA.B",2.27141240438482e-29,-0.708027259684639,0.703,0.828,3.60200579087345e-25
"pk",2.78985620362352e-29,-0.25963982745749,0.012,0.148,4.42415396770618e-25
"AKR1C3",4.24311955482498e-29,-0.440809030842348,0.018,0.156,6.72873899004145e-25
"HSPA8",5.68936144894606e-29,-0.512904564010052,0.778,0.849,9.02218938573867e-25
"SLC25A37",6.20986577085411e-29,-0.424857309797173,0.074,0.233,9.84760513942044e-25
"COL27A1",6.8827958028952e-29,-0.315532405130615,0.046,0.198,1.09147375842312e-24
"TTC3",1.09916649558021e-28,0.352642105624562,0.7,0.532,1.7430582286911e-24
"PNLIPRP1",1.25080415056279e-28,-1.47295963146517,0.021,0.157,1.98352522196247e-24
"CNN2",1.31801297872863e-28,-0.290683416626349,0.015,0.149,2.09010498166787e-24
"DUSP26",1.68841551334778e-28,0.265985602051562,0.426,0.254,2.6774893210669e-24
"NPM1",2.18205158948763e-28,-0.408860878965106,0.681,0.794,3.46029741060949e-24
"RHOC",5.52810965998454e-28,-0.62374623305061,0.25,0.407,8.76647629880348e-24
"CLIC4",5.72766191716577e-28,-0.327620180135586,0.024,0.162,9.08292626824148e-24
"RPL5",7.08523122193701e-28,-0.297383768501389,0.975,0.984,1.12357596717477e-23
"PPP1R18",8.40479601914048e-28,-0.276684700084429,0.011,0.141,1.3328325527153e-23
"PLTP",1.01189161068799e-27,-0.311111983645139,0.002,0.124,1.60465771622901e-23
"UGDH",1.11995025731313e-27,-0.820720216660277,0.276,0.435,1.77601711804716e-23
"PNLIPRP2",1.15182436633911e-27,-0.826288053333545,0.006,0.129,1.82656308014055e-23
"PRSS1",1.15574266876186e-27,-3.89442610067729,0.14,0.293,1.83277672412256e-23
"PRSS2",1.30699820701286e-27,-4.59903666587984,0.227,0.381,2.072637756681e-23
"KDELR1",1.3562865391859e-27,-0.372288328628712,0.708,0.801,2.15079919384101e-23
"CADPS",1.41023045358869e-27,0.260591273787356,0.404,0.237,2.23634345330094e-23
"C3",1.58210045425406e-27,-0.9277075653237,0.014,0.142,2.50889490035609e-23
"SLC39A1",1.70594735272002e-27,-0.367946975964292,0.296,0.478,2.70529131194342e-23
"GLS",3.14050167529777e-27,-0.493713625018938,0.224,0.387,4.98020755668721e-23
"TPD52",3.4355244290392e-27,0.303862397455003,0.655,0.47,5.44805463957037e-23
"TYMP",4.17585642567433e-27,-0.376553529129224,0.042,0.183,6.62207311983435e-23
"TMEM132A",6.04315866637167e-27,-0.292990905526383,0.059,0.208,9.5832410131322e-23
"GP2",6.40945947459889e-27,-1.04224593270006,0.009,0.132,1.01641208348189e-22
"TUBA1A",6.55897209843305e-27,0.334467186632779,0.904,0.741,1.04012179536951e-22
"PABPC4",6.93937917441865e-27,-0.360293496968789,0.202,0.372,1.10044674947931e-22
"HSPG2",7.20891590647229e-27,-0.469354836558604,0.01,0.134,1.14318988444838e-22
"CLPS",1.07885170158821e-26,-3.42026535540521,0.092,0.239,1.71084302837858e-22
"HK1",2.27256484506828e-26,-0.254291692934701,0.01,0.132,3.60383333130928e-22
"CUZD1",2.49851599173804e-26,-1.19214921824392,0.01,0.131,3.96214665969818e-22
"GNAS",2.71800858186801e-26,0.284956129948203,0.997,0.931,4.31021800912629e-22
"BHLHE40",2.7621213827482e-26,-0.429449843567853,0.198,0.372,4.3801720887621e-22
"VMP1",2.96889650084965e-26,0.48943310340388,0.605,0.46,4.70807607104738e-22
"CPA1",3.16684719997859e-26,-3.66051777892823,0.12,0.266,5.02198628972604e-22
"FAM46A",3.33407110933558e-26,0.306124651124893,0.403,0.246,5.28716996518436e-22
"DEFB1",3.57884584684604e-26,-0.40499822537555,0.019,0.146,5.67533374392845e-22
"IFITM1",4.08382877437143e-26,-0.422000050755297,0.005,0.122,6.47613567039822e-22
"DLK1",4.52779047730252e-26,-1.55285298598492,0.078,0.219,7.18017013890634e-22
"SERPINB1",4.87668556159535e-26,-0.61279687007395,0.277,0.436,7.73344796357791e-22
"DIP2C",6.43243669351116e-26,-0.303278139926975,0.099,0.257,1.020055810857e-21
"HDGF",6.67873048370861e-26,-0.410518257143662,0.471,0.627,1.05911308010651e-21
"EDF1",9.049261337628e-26,-0.368797165193808,0.693,0.791,1.43503186292105e-21
"TINAGL1",9.41446078173332e-26,-0.470685276712682,0.006,0.122,1.49294519076727e-21
"TP53I13",1.38006412829802e-25,-0.278077707869204,0.134,0.298,2.18850569465501e-21
"SGK1",1.42826286687377e-25,-0.322384892063959,0.005,0.119,2.26493925428843e-21
"TUSC3",1.45287433969826e-25,0.271360313965437,0.699,0.514,2.30396812789351e-21
"FAP",1.79928206313072e-25,-0.262143007659244,0.003,0.117,2.8533014957127e-21
"CELA3A",1.91249155266893e-25,-4.4984363934273,0.175,0.321,3.0328291042224e-21
"CLMN",2.20986448384399e-25,-0.264635686824651,0.024,0.151,3.5044030984798e-21
"CELA2A",2.91196689601764e-25,-2.73792270293941,0.055,0.189,4.61779710370478e-21
"NEUROD1",3.86213494116746e-25,0.298484412882201,0.607,0.404,6.12457358970335e-21
"PHB2",4.03376448564436e-25,-0.328434798846742,0.444,0.609,6.39674372133483e-21
"APEX1",4.96998844702627e-25,-0.292847705076709,0.168,0.334,7.88140767929426e-21
"PNLIP",5.58039959607416e-25,-1.84287988896582,0.042,0.17,8.8493976794544e-21
"B4GALT1",6.75001082137995e-25,-0.37580685094748,0.105,0.256,1.07041671605443e-20
"PA2G4",8.41277850011763e-25,-0.347365082527898,0.338,0.504,1.33409841454865e-20
"CTRL",8.61098350216188e-25,-0.441305339441622,0.002,0.112,1.36552976377283e-20
"CD59",1.01498534472763e-24,-0.614329610955268,0.644,0.745,1.60956375966908e-20
"CELA3B",1.01708479002175e-24,-3.41215522009463,0.091,0.228,1.61289306001649e-20
"HSP90AB1",1.15377664760841e-24,-0.294417992100164,0.963,0.981,1.82965900777741e-20
"CELA2B",1.27912691379102e-24,-0.690069068498202,0.003,0.113,2.02843945988981e-20
"SLC44A2",1.48970326174855e-24,-0.258212241480686,0.018,0.138,2.36237143248085e-20
"HN1",1.53254778168741e-24,-0.394035224953167,0.166,0.321,2.43031427219989e-20
"G0S2",1.5818145927757e-24,-0.920390203258408,0.033,0.159,2.5084415812237e-20
"PREPL",2.36312377496096e-24,0.28349448403694,0.47,0.309,3.74744168233309e-20
"LOXL4",3.22902832157158e-24,-0.822817767876533,0.024,0.144,5.12059311234822e-20
"STC2",3.67887437815082e-24,-0.306059367030917,0.032,0.159,5.83395898887157e-20
"EIF3D",3.78004466648917e-24,-0.308992810096972,0.342,0.505,5.99439483211852e-20
"RPS4X",3.89984963759074e-24,-0.265721165463229,0.992,0.995,6.1843815552914e-20
"TMEM123",4.05775336348238e-24,-0.32971201595311,0.212,0.376,6.43478528381036e-20
"PLA2G1B",5.32194551232699e-24,-3.18429615442693,0.105,0.242,8.43954119344815e-20
"FAM89B",7.39883057281686e-24,-0.309326874816383,0.142,0.3,1.1733065522373e-19
"SYNPO",7.83380124018076e-24,-0.360218261578193,0.131,0.287,1.24228420066787e-19
"ACTB",8.1529132169844e-24,-0.638520534084394,0.964,0.966,1.29288897794939e-19
"CTRB2",1.0958029563706e-23,-4.36315074357437,0.243,0.378,1.7377243282125e-19
"DDR1",1.10480437331437e-23,0.330677300802808,0.795,0.638,1.75199877520192e-19
"STOM",1.11123551725054e-23,-0.301317131221768,0.041,0.169,1.7621972832559e-19
"ALDOB",1.11939329170983e-23,-0.861789926836906,0.009,0.119,1.77513388199345e-19
"PIM3",1.24192749676815e-23,-0.420211421626323,0.265,0.422,1.96944862437493e-19
"IL1R1",1.26766489787507e-23,-0.276826769760972,0.034,0.158,2.01026299505029e-19
"SV2A",1.43921640698298e-23,0.252285133083991,0.291,0.16,2.28230937819361e-19
"RPL6",1.49901911867957e-23,-0.257317848246915,0.988,0.994,2.37714451840206e-19
"BEX4",1.5814780898925e-23,0.258241817155734,0.421,0.266,2.50790795495152e-19
"S100A16",1.76812447377169e-23,-0.644649224891545,0.08,0.215,2.80389179050715e-19
"MAGED1",1.78123758339428e-23,0.320913128217287,0.662,0.498,2.82468655974664e-19
"REG1P",1.82284017587975e-23,-0.400004664816659,0.002,0.106,2.89065995091011e-19
"FAU",1.99732410037338e-23,-0.251161217956887,0.975,0.985,3.16735655837211e-19
"CEBPB",2.07830280588735e-23,-0.618571103695943,0.117,0.26,3.29577258957617e-19
"AGT",2.12409785731549e-23,-0.685346382336629,0.089,0.23,3.3683943821309e-19
"PCBP2",2.52277222380177e-23,-0.293034827709896,0.483,0.63,4.00061219250485e-19
"SERBP1",3.12333924366495e-23,-0.316069396762104,0.414,0.577,4.95299137260388e-19
"AGTRAP",3.19719351263264e-23,-0.353345373255743,0.092,0.232,5.07010947233283e-19
"SMIM22",3.22386069721815e-23,0.25120201143673,0.409,0.258,5.11239829364855e-19
"SELM",3.6301591587261e-23,0.25943808797734,0.524,0.356,5.75670639390784e-19
"SDC4",3.64252885955833e-23,-0.947945291074385,0.132,0.268,5.77632226548761e-19
"DHRS3",4.35515507963158e-23,-0.326438772633028,0.093,0.236,6.90640492527976e-19
"GYPC",5.45124282410434e-23,-0.252805640779847,0.002,0.104,8.64458087046466e-19
"MYL12B",5.89972050510985e-23,-0.467624823233707,0.514,0.641,9.35577677700319e-19
"PDLIM7",9.29793823165818e-23,-0.26602861782434,0.035,0.156,1.47446704477635e-18
"TPM1",9.64268935594081e-23,-0.671910772482878,0.2,0.345,1.52913767806509e-18
"CTNNA1",9.71297593351475e-23,-0.352705074545055,0.349,0.504,1.54028372353677e-18
"SPINK1",1.06522407194357e-22,-2.3160569244835,0.184,0.326,1.68923233328812e-18
"C6orf48",1.42151010540083e-22,-0.334241081159478,0.593,0.729,2.25423072514463e-18
"SOX4",1.53080270254591e-22,-1.0007722049447,0.214,0.347,2.4275469256973e-18
"ITGB1",1.68764731963503e-22,-0.609686603292758,0.705,0.772,2.67627111947723e-18
"TSPAN1",1.87160567297688e-22,-0.44348835218427,0.073,0.206,2.96799227620674e-18
"CA12",2.0624093429796e-22,-0.345003566023249,0.005,0.106,3.27056873609704e-18
"CTSH",2.16343166071975e-22,-0.327256022210765,0.01,0.116,3.43076992756938e-18
"S100A14",2.25217473818045e-22,-0.401505751494757,0.002,0.102,3.57149869980656e-18
"RPL13AP17",2.86481591417325e-22,-0.332647942446266,0.547,0.692,4.54302507669593e-18
"CLDN7",3.12798163818218e-22,-0.472233324817939,0.559,0.644,4.96035328182929e-18
"CRTAP",3.44400619275937e-22,-0.314465618659195,0.113,0.255,5.46150502047781e-18
"MYL12A",3.45174243313091e-22,-0.457384049922897,0.305,0.446,5.47377315045899e-18
"PLAU",3.54286976390421e-22,-0.639983481033724,0.02,0.132,5.61828287159929e-18
"MAP4K4",3.76932988183651e-22,-0.348413022883344,0.218,0.379,5.97740332661633e-18
"HLA.E",3.93738837340284e-22,-0.487291397557182,0.568,0.681,6.24391048254222e-18
"DUOXA2",5.7288634427554e-22,-0.755751045111323,0.01,0.114,9.08483164752151e-18
"DBI",5.74398366438546e-22,-0.333999261783437,0.376,0.531,9.10880929498246e-18
"SMAD3",6.72340207803211e-22,-0.301507666478642,0.043,0.164,1.06619710153433e-17
"PLAUR",8.60000933369665e-22,-0.423338725452921,0.053,0.177,1.36378948013761e-17
"FOXD2",9.0950217724766e-22,-0.481149253573155,0.017,0.124,1.44228855267934e-17
"RPL39",9.97812501488248e-22,-0.330717095782929,0.78,0.86,1.58233106486006e-17
"RAB11FIP1",1.28592290262104e-21,-0.459549230751323,0.341,0.487,2.03921653897644e-17
"CDV3",1.38465357405413e-21,-0.300375454459884,0.285,0.444,2.19578363773504e-17
"ID3",1.43820677957723e-21,-0.583829276232717,0.15,0.302,2.28070831105358e-17
"HILPDA",1.46442300019713e-21,-0.502070886846465,0.09,0.227,2.32228199371261e-17
"CEBPD",2.00936031075203e-21,-0.545013282997827,0.266,0.419,3.18644358079057e-17
"AKR1C2",2.08121862598709e-21,-0.491372169408798,0.02,0.127,3.30039649709032e-17
"POLR1D",2.12323022544327e-21,-0.318683354599371,0.273,0.427,3.36701849150793e-17
"ZFAS1",2.2800056618347e-21,-0.331833591375701,0.542,0.678,3.61563297853746e-17
"GC",2.44218863388249e-21,-0.61059177942688,0.139,0.277,3.87282273561085e-17
"COL18A1",2.84331481503151e-21,-0.801793304782324,0.054,0.172,4.50892863367697e-17
"LMNA",3.86825670110291e-21,-0.437206233947135,0.551,0.666,6.134281476609e-17
"RRAS",4.16751772080344e-21,-0.252356053502154,0.073,0.203,6.60884960165009e-17
"FOS",5.11949611333706e-21,0.429958452352075,0.691,0.559,8.11849693652991e-17
"CTSZ",5.21666774723951e-21,-0.439149773272351,0.301,0.447,8.27259171357242e-17
"PMEPA1",5.45960712069593e-21,-1.16869787751377,0.153,0.28,8.6578449719996e-17
"CCND1",5.95672567966551e-21,-0.304206068608714,0.038,0.154,9.44617558281356e-17
"LAMC1",8.07672597006168e-21,-0.33538678225438,0.102,0.24,1.28080720433238e-16
"RRBP1",9.63192210913692e-21,-0.280560899603032,0.206,0.36,1.52743020806693e-16
"OST4",1.2119381953281e-20,-0.307543650949159,0.645,0.739,1.92189159015131e-16
"INSIG1",1.71526235174791e-20,-0.323481824690213,0.12,0.259,2.72006303740184e-16
"NAMPT",1.8579712574351e-20,-0.394730089142087,0.243,0.399,2.94637082004058e-16
"EFHD2",2.11848588901496e-20,-0.265040747298034,0.128,0.268,3.35949492279993e-16
"CCL2",2.16997825544559e-20,-0.879871198659608,0.008,0.103,3.44115151748561e-16
"RPL9",2.24986846674104e-20,-0.304414585353858,0.788,0.867,3.56784141455793e-16
"NFIC",2.30324382116038e-20,-0.315759798378066,0.483,0.616,3.65248405159614e-16
"REG1A",2.42181940119362e-20,-4.68019605137805,0.483,0.582,3.84052120641283e-16
"ENG",3.38877733201489e-20,-0.837211408512905,0.008,0.102,5.37392309310921e-16
"C16orf45",3.52270834174105e-20,0.278897631052427,0.384,0.249,5.58631088833295e-16
"CDKN1A",3.80164070750118e-20,-0.320696361452455,0.346,0.515,6.02864183395538e-16
"ALDOA",4.38847327523361e-20,-0.31383125703702,0.459,0.599,6.95924091986546e-16
"RPS13",4.6726338386316e-20,-0.285961795364118,0.928,0.963,7.409862741302e-16
"RAN",4.74959578633681e-20,-0.332245020720626,0.503,0.633,7.53190899797292e-16
"LPPR2",4.77174127235279e-20,0.254194610628576,0.381,0.247,7.56702730969706e-16
"ARHGDIA",4.92838219338621e-20,-0.304882409378017,0.428,0.574,7.81542848227186e-16
"PLP2",5.48486887010131e-20,-0.359389475623929,0.529,0.646,8.69790505420665e-16
"BIRC3",6.37642697734016e-20,-0.400859178674056,0.062,0.181,1.0111737900666e-15
"ANXA6",6.70169820148376e-20,0.250087496649743,0.626,0.465,1.0627553007913e-15
"MTUS1",9.99955098230977e-20,0.259302030224443,0.386,0.25,1.58572879477468e-15
"ESYT1",1.01690416916569e-19,-0.324827651228548,0.292,0.438,1.61260663146296e-15
"AKR1C1",1.32175041569215e-19,-0.453176939640445,0.018,0.116,2.09603180920461e-15
"EIF1",1.54815839134926e-19,-0.294304403373491,0.989,0.995,2.45506957700165e-15
"TAX1BP3",1.86658042739096e-19,-0.299621695686006,0.148,0.283,2.96002324175658e-15
"INHBA",2.451502458704e-19,-0.834907221393891,0.075,0.198,3.88759259901281e-15
"GADD45A",2.57669453120394e-19,-0.343875702935704,0.14,0.278,4.08612218758321e-15
"REG3G",2.96487712659401e-19,-1.0359912034744,0.014,0.107,4.70170214735277e-15
"CXCL8",3.07544805627351e-19,-0.705053143347063,0.087,0.215,4.87704552763853e-15
"SLC25A6",3.44238595798671e-19,-0.282925205187251,0.745,0.818,5.45893565217533e-15
"MYO1C",3.75939792042946e-19,-0.306682226488601,0.252,0.393,5.96165322221703e-15
"ICAM1",3.87914922255334e-19,-0.321626624828519,0.05,0.163,6.15155483712509e-15
"PIM1",4.12714269226853e-19,-0.275057683211812,0.028,0.131,6.54482288139944e-15
"RPS26",5.19090593513897e-19,-0.312492197660729,0.898,0.931,8.23173863194337e-15
"ACTN4",5.52643554615666e-19,-0.508933910783532,0.636,0.718,8.76382148909524e-15
"HNRNPF",5.61999298710895e-19,-0.307418646441779,0.366,0.506,8.91218487895738e-15
"TUBB3",5.67323782714085e-19,-0.347496826916654,0.136,0.271,8.99662054627996e-15
"PHLDA2",6.43236975781503e-19,-0.327608357959795,0.041,0.148,1.02004519619431e-14
"CNN3",6.63305640147142e-19,-0.32758888511187,0.088,0.212,1.05187008414534e-14
"ETS1",6.95634913714167e-19,-0.3522345685861,0.081,0.201,1.10313784616793e-14
"CITED4",8.15072212728241e-19,-0.267881383634345,0.026,0.125,1.29254151494444e-14
"RPL7",8.51965567940766e-19,-0.267392822210259,0.983,0.988,1.35104699764047e-14
"AHNAK",1.16144742673333e-18,-0.318038511123916,0.053,0.164,1.84182332931371e-14
"GLUL",1.36507130156447e-18,-0.483798047813042,0.2,0.337,2.16473007002093e-14
"MUC1",1.52587785885562e-18,-0.718688710456957,0.071,0.182,2.41973710857323e-14
"BRI3",1.73781022316387e-18,-0.353053084811693,0.569,0.666,2.75581945189326e-14
"PNP",1.89448384668109e-18,-0.301772535470199,0.123,0.252,3.00427248406687e-14
"SLC7A5",1.94124118679176e-18,0.336837194624836,0.427,0.291,3.07842027401437e-14
"MALAT1",1.99385012395137e-18,0.466261820052985,0.95,0.883,3.16184752656208e-14
"STAU1",2.10938012839877e-18,-0.258890301926344,0.226,0.369,3.34505500761477e-14
"KRT10",2.28723077645216e-18,0.26986282587401,0.619,0.486,3.62709056529783e-14
"NDUFA6",2.95283584707501e-18,-0.295857097298824,0.387,0.529,4.68260708629155e-14
"SOD3",3.46237453144e-18,-0.26070097806321,0.043,0.147,5.49063353195755e-14
"TAPBP",3.48055564130252e-18,-0.346051311787305,0.472,0.591,5.51946513597753e-14
"MAFF",3.8903379778102e-18,-0.278809938239629,0.075,0.191,6.16929796521141e-14
"CXCL2",4.3081995600985e-18,-0.351363624768169,0.017,0.108,6.83194286240421e-14
"VDAC1",4.30933807968334e-18,-0.329357471708663,0.385,0.521,6.83374832676183e-14
"SERP1",4.80804401777515e-18,-0.300744157768374,0.542,0.666,7.62459620338783e-14
"CBX3",4.8222554359375e-18,-0.28115145763562,0.222,0.358,7.64713267030969e-14
"SPARC",4.84053600774908e-18,-1.06241270131379,0.012,0.1,7.6761220010885e-14
"PPAP2B",5.66208967478012e-18,-0.415705705851567,0.012,0.1,8.97894180626632e-14
"ATP1B3",7.26555264516484e-18,-0.255427897093008,0.114,0.238,1.15217133847024e-13
"GALNT2",7.41229551901949e-18,-0.296952944623861,0.149,0.276,1.17544182340611e-13
"HNRNPC",9.3400958997122e-18,-0.305965089931908,0.699,0.785,1.48115240777636e-13
"WLS",1.12902098985613e-17,-0.309150267766983,0.175,0.306,1.79040148571385e-13
"TSPO",1.21999428815234e-17,-0.335931853885192,0.16,0.286,1.93466694215198e-13
"MYADM",1.26494928992521e-17,-0.38222664818735,0.306,0.437,2.0059565839634e-13
"C9orf3",1.68073483357254e-17,-0.320798257854807,0.24,0.371,2.66530929907933e-13
"EFNA1",1.75193104350511e-17,-0.473949131172092,0.101,0.216,2.7782122487904e-13
"CTSD",2.0338704620407e-17,-0.907929834682633,0.616,0.683,3.22531177870415e-13
"NCL",2.09761897698909e-17,-0.269645189054683,0.336,0.479,3.3264041737093e-13
"PSMA7",2.38895584735978e-17,-0.304845175748754,0.537,0.661,3.78840618274314e-13
"SH3BGRL3",2.4872428764935e-17,-0.518032890519244,0.533,0.627,3.9442697535434e-13
"TIMP1",2.53593404213773e-17,-0.621415853140004,0.908,0.744,4.021484204022e-13
"TPM3",3.30788335991108e-17,-0.278772688337432,0.436,0.581,5.245641432147e-13
"OAZ1",3.39802601034445e-17,-0.29193495601355,0.894,0.937,5.38858964720423e-13
"TNIP1",5.38895874331256e-17,-0.293483427920106,0.162,0.286,8.54581077514506e-13
"ATP5D",6.67902432462675e-17,-0.256640804391592,0.653,0.739,1.05915967739931e-12
"PNRC1",7.91921008049438e-17,-0.38044681413245,0.413,0.531,1.2558283345648e-12
"SCG2",9.56347508241101e-17,0.383172747175193,0.827,0.637,1.51657587856874e-12
"TSC22D1",1.33864638375858e-16,-0.666356732693029,0.515,0.606,2.12282543536435e-12
"PARVB",1.54788388922144e-16,0.310753752265525,0.455,0.331,2.45463427152736e-12
"GCG",2.4520930285474e-16,-5.19398165850978,0.74,0.721,3.88852912467047e-12
"TMEM109",2.72254350110788e-16,-0.277587215580743,0.342,0.473,4.31740948405688e-12
"NDFIP1",3.62128614951545e-16,0.251741983052443,0.673,0.546,5.7426355759016e-12
"LRRFIP1",3.9377716152658e-16,-0.28983814206089,0.215,0.342,6.24451822748851e-12
"SRM",4.38205161297588e-16,-0.265473768827797,0.23,0.363,6.94905744785714e-12
"ARL4C",4.52201279352975e-16,-0.292762583135209,0.051,0.149,7.17100788797947e-12
"ECH1",4.68560503441299e-16,-0.278523127518166,0.337,0.463,7.43043246357213e-12
"RPS4Y1",4.85029449881908e-16,-0.384643791458377,0.374,0.487,7.6915970162273e-12
"HOPX",4.94947386163349e-16,-0.288697493228225,0.115,0.228,7.84887564977839e-12
"SEMA4B",5.30959160817584e-16,-0.318053922266383,0.224,0.353,8.41995037224525e-12
"MALL",6.57059205181358e-16,-0.31113795835225,0.018,0.1,1.0419644875766e-11
"EDIL3",7.24863627109473e-16,-0.262393624988771,0.126,0.242,1.1494887398702e-11
"UBALD2",7.44218542419934e-16,-0.280812593824543,0.206,0.33,1.18018176456953e-11
"SPP1",9.18847551792433e-16,-1.56265895995072,0.054,0.15,1.45710844763244e-11
"SNRPB",9.68621866266201e-16,-0.301081192571346,0.455,0.568,1.53604055552494e-11
"TMEM30A",1.10649148562759e-15,0.262591061981736,0.59,0.474,1.75467419790823e-11
"ELF3",1.17826119218803e-15,-0.607577712736715,0.377,0.486,1.86848659857177e-11
"PAM",1.96877605351834e-15,0.270055652667537,0.845,0.666,3.12208506566939e-11
"RAC1",2.06346443862084e-15,-0.3014983317407,0.81,0.855,3.27224190676493e-11
"KLHL41",2.39560514871325e-15,-0.259483242442518,0.025,0.109,3.79895064482947e-11
"FOXP1",2.99176823192842e-15,0.250484502155451,0.452,0.332,4.74434606219209e-11
"STMN2",3.34188000536531e-15,0.479423681006344,0.39,0.281,5.29955331250831e-11
"VAMP8",3.48385847669867e-15,-0.300202804949153,0.378,0.498,5.52470277234875e-11
"SLC25A5",4.0220815874321e-15,-0.311069886648136,0.562,0.653,6.37821698134982e-11
"HLA.C",4.35522109743462e-15,-0.438849868642465,0.845,0.875,6.90650961631183e-11
"PPP1CA",4.71341877660021e-15,-0.264294546531348,0.307,0.427,7.47453949593262e-11
"CAP1",6.13549255332596e-15,-0.283630738607151,0.466,0.588,9.72966409106431e-11
"EIF5A",6.4552426738618e-15,-0.296337847650201,0.642,0.724,1.023672383221e-10
"UGCG",6.45924704827271e-15,-0.267212876150263,0.077,0.177,1.02430739691509e-10
"NAA20",6.49707690293651e-15,-0.28730000966925,0.384,0.505,1.03030645526767e-10
"B2M",6.86829208012791e-15,-0.465486068115527,0.999,0.98,1.08917375806668e-10
"PLOD2",6.95418940243227e-15,-0.31645377939204,0.311,0.439,1.10279535543771e-10
"POLD4",7.10148747215482e-15,-0.273571464162017,0.23,0.344,1.12615388333431e-10
"TPM4",8.71285504696122e-15,-0.425798867901722,0.359,0.467,1.38168455334711e-10
"FADS2",1.04537796428743e-14,-0.263198078965297,0.152,0.265,1.65776037576701e-10
"LAMC2",1.08425824722706e-14,-0.454332160142045,0.051,0.143,1.71941672845267e-10
"TMSB4X",1.47887062828815e-14,-1.25072070024081,0.887,0.865,2.34519304233935e-10
"ITM2B",2.32800633713995e-14,-0.319539294867696,0.812,0.838,3.69175244943653e-10
"GLTSCR2",3.12627791843505e-14,-0.269106346549877,0.484,0.593,4.9576515230543e-10
"MGAT4B",4.2591158203634e-14,-0.327673825822688,0.302,0.419,6.75410586793229e-10
"KIAA1522",4.25952316876393e-14,-0.264224093572704,0.12,0.226,6.75475184102584e-10
"VGF",4.9967633866638e-14,-0.988480169221507,0.632,0.629,7.92386737857146e-10
"PRKAR1A",6.82950775728139e-14,0.250957849674292,0.677,0.571,1.08302334014968e-09
"FSTL1",7.59980086300137e-14,-0.296783177320804,0.041,0.123,1.20517642085476e-09
"MEAF6",1.22332334174196e-13,0.257511312282846,0.4,0.296,1.9399461553344e-09
"IGFBP3",1.32810639694826e-13,-0.854625307306096,0.038,0.12,2.10611112428055e-09
"CD24",1.53408222052025e-13,-0.899471187689476,0.364,0.443,2.43274758530102e-09
"BCL2L1",1.99254337850508e-13,-0.278563970061396,0.338,0.449,3.15977528963335e-09
"CYB5A",2.00213405372821e-13,-0.316920254089727,0.279,0.387,3.1749841824022e-09
"MYL6",2.23297632691333e-13,-0.275934150043371,0.936,0.956,3.54105385921917e-09
"ADM",2.46401297455068e-13,-0.371024883121446,0.169,0.281,3.90743177504246e-09
"NMB",3.033349060442e-13,-0.44313065643775,0.146,0.253,4.81028494004893e-09
"TUBB4B",3.30162099447693e-13,-0.320054057103672,0.591,0.673,5.23571057304152e-09
"MARCKSL1",4.06952166017045e-13,-0.368290925642741,0.17,0.274,6.45344744869829e-09
"CNDP2",4.54578254712602e-13,-0.268846480628564,0.282,0.398,7.20870196323245e-09
"SNHG8",4.936772759939e-13,-0.308138081260515,0.579,0.664,7.82873424271127e-09
"PLXNB2",6.18262250210199e-13,0.309210339993375,0.589,0.485,9.80440276383334e-09
"HMOX1",6.94000672857921e-13,-0.489038879569377,0.029,0.104,1.10054626701809e-08
"POMP",7.00693517029172e-13,-0.271250215020393,0.443,0.55,1.11115977930486e-08
"KRT19",7.03102874069669e-13,-1.31785431651178,0.12,0.207,1.11498053769968e-08
"ERGIC1",1.19332231370417e-12,-0.292938901583942,0.25,0.353,1.89237052507207e-08
"REG1B",1.38906640172077e-12,-3.57155492445085,0.222,0.306,2.20278149984879e-08
